epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.29453539848327637,2.175543785095215,0.001,0.5545328855514526,1.385736107826233
1,0.523870587348938,1.399401307106018,0.001,0.6889093518257141,0.9289733171463013
2,0.6172814965248108,1.0716801881790161,0.001,0.7404509782791138,0.8842290639877319
3,0.652890145778656,0.9335021376609802,0.001,0.6755637526512146,0.8055087924003601
4,0.6849477291107178,0.8190693259239197,0.001,0.7763460874557495,0.613808274269104
5,0.707240104675293,0.7436490654945374,0.001,0.8085595965385437,0.5012466311454773
6,0.7186821699142456,0.6986225843429565,0.001,0.7220432758331299,0.7084255814552307
7,0.7342671155929565,0.6477448344230652,0.001,0.7791072130203247,0.5875328183174133
8,0.751331627368927,0.6162270307540894,0.001,0.8205246329307556,0.4559936821460724
9,0.7600118517875671,0.5753893852233887,0.001,0.819604218006134,0.43692147731781006
10,0.771256685256958,0.5471832752227783,0.001,0.8274275064468384,0.4394550025463104
11,0.7829946875572205,0.5375974774360657,0.001,0.8209848403930664,0.4442087709903717
12,0.7889130115509033,0.5040879249572754,0.001,0.8127013444900513,0.438221275806427
13,0.7955217957496643,0.48078653216362,0.001,0.8545789122581482,0.38673722743988037
14,0.8074570894241333,0.4671996533870697,0.001,0.8679245114326477,0.3581514358520508
15,0.8116985559463501,0.463135689496994,0.001,0.8725264668464661,0.32977497577667236
16,0.8201814889907837,0.4314590394496918,0.001,0.8831108808517456,0.30072781443595886
17,0.8339909315109253,0.3971198797225952,0.001,0.8683847188949585,0.30742383003234863
18,0.8337936401367188,0.40378934144973755,0.001,0.8656235337257385,0.3423224985599518
19,0.8368514776229858,0.3854720890522003,0.001,0.884491503238678,0.282534658908844
20,0.8517459034919739,0.36467164754867554,0.001,0.8886332511901855,0.2659100294113159
21,0.8533241152763367,0.3541102409362793,0.001,0.9010584354400635,0.25982627272605896
22,0.8586506247520447,0.33404117822647095,0.001,0.875747799873352,0.3232457935810089
23,0.8620043396949768,0.3309846818447113,0.001,0.8992176651954651,0.25533920526504517
24,0.8655553460121155,0.3174116909503937,0.001,0.9015186429023743,0.23496882617473602
25,0.8685144782066345,0.31782567501068115,0.001,0.9038196206092834,0.2598830461502075
26,0.8751233220100403,0.29744601249694824,0.001,0.9153244495391846,0.21117791533470154
27,0.8784770369529724,0.2912289798259735,0.001,0.9070409536361694,0.27131402492523193
28,0.8819293975830078,0.28134965896606445,0.001,0.9121030569076538,0.22630128264427185
29,0.886959969997406,0.270842045545578,0.001,0.9208467602729797,0.20674970746040344
30,0.8822252750396729,0.27309733629226685,0.001,0.9341923594474792,0.19022177159786224
31,0.887255847454071,0.2646155059337616,0.001,0.9162448048591614,0.21901006996631622
32,0.8955415487289429,0.2542877495288849,0.001,0.9194661974906921,0.20171087980270386
33,0.8915959596633911,0.25465384125709534,0.001,0.905200183391571,0.19910649955272675
34,0.8981061577796936,0.24703647196292877,0.001,0.9061205983161926,0.21933488547801971
35,0.8992897868156433,0.2393396645784378,0.001,0.940635085105896,0.17325904965400696
36,0.8980075120925903,0.23318400979042053,0.001,0.8867924809455872,0.2606579661369324
37,0.8984020352363586,0.23662254214286804,0.001,0.9355729222297668,0.17504505813121796
38,0.901854395866394,0.2305506020784378,0.001,0.9401748776435852,0.17427532374858856
39,0.9080686569213867,0.2163209468126297,0.001,0.9415554404258728,0.16471579670906067
