epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.30952849984169006,2.212325096130371,0.001,0.5899677872657776,1.3650695085525513
1,0.5164726972579956,1.4048866033554077,0.001,0.6930510997772217,0.8963701725006104
2,0.6174787878990173,1.0531538724899292,0.001,0.7781868577003479,0.7065232396125793
3,0.6672914028167725,0.8938989639282227,0.001,0.7620800733566284,0.6380613446235657
4,0.6983625888824463,0.7772501707077026,0.001,0.8150023221969604,0.5734381675720215
5,0.7266719341278076,0.713183581829071,0.001,0.7740451097488403,0.535946249961853
6,0.742355465888977,0.649657130241394,0.001,0.8090198040008545,0.46702271699905396
7,0.7577431201934814,0.6083529591560364,0.001,0.7841693758964539,0.5304176807403564
8,0.7702702879905701,0.5708538293838501,0.001,0.8444546461105347,0.3865058422088623
9,0.7852633595466614,0.5387694239616394,0.001,0.8384721875190735,0.40329453349113464
10,0.7946340441703796,0.5032780766487122,0.001,0.857800304889679,0.3536297678947449
11,0.8016374111175537,0.4855825901031494,0.001,0.851817786693573,0.373436838388443
12,0.8103176355361938,0.45738568902015686,0.001,0.8472158312797546,0.35329297184944153
13,0.8170250654220581,0.4334407448768616,0.001,0.8554993271827698,0.3354172110557556
14,0.8277766704559326,0.4257356822490692,0.001,0.8435342907905579,0.34050336480140686
15,0.8233379125595093,0.42790719866752625,0.001,0.875747799873352,0.3250633180141449
16,0.8313276767730713,0.3968501389026642,0.001,0.8729866743087769,0.3279275596141815
17,0.8428683876991272,0.37811708450317383,0.001,0.8831108808517456,0.28726932406425476
18,0.8434602618217468,0.37114056944847107,0.001,0.8803497552871704,0.30619728565216064
19,0.8469126224517822,0.3561113476753235,0.001,0.8955361247062683,0.275869220495224
20,0.8545078039169312,0.3481087386608124,0.001,0.8969166874885559,0.25482177734375
21,0.8555928468704224,0.33799493312835693,0.001,0.8798895478248596,0.27035656571388245
22,0.8672322034835815,0.3193964660167694,0.001,0.8762080073356628,0.2804866135120392
23,0.867034912109375,0.31279683113098145,0.001,0.8881730437278748,0.24343682825565338
24,0.8698954582214355,0.30713707208633423,0.001,0.8890933990478516,0.2662234306335449
25,0.8792661428451538,0.29169052839279175,0.001,0.8679245114326477,0.3010260760784149
26,0.8781810998916626,0.2933960258960724,0.001,0.8955361247062683,0.2496626377105713
27,0.8830143809318542,0.2814249098300934,0.001,0.9107224941253662,0.22628188133239746
28,0.8817321062088013,0.27375760674476624,0.001,0.9286700487136841,0.2199649214744568
29,0.8914973139762878,0.26478826999664307,0.001,0.9213069677352905,0.21110586822032928
30,0.8924837112426758,0.2637294828891754,0.001,0.9167050123214722,0.22884663939476013
31,0.8968238234519958,0.24516107141971588,0.001,0.8826507329940796,0.25998225808143616
32,0.9008679986000061,0.23729608952999115,0.001,0.9277496337890625,0.19844120740890503
33,0.9022489786148071,0.24380001425743103,0.001,0.9263690710067749,0.19678989052772522
34,0.9042217135429382,0.2305448204278946,0.001,0.9157846570014954,0.20305189490318298
35,0.9048135876655579,0.23237386345863342,0.001,0.9075011610984802,0.23436254262924194
36,0.9136910438537598,0.22033461928367615,0.001,0.9295904040336609,0.20889657735824585
37,0.9150720238685608,0.2133774608373642,0.001,0.9443166255950928,0.1584656983613968
38,0.920102596282959,0.20278829336166382,0.001,0.9337321519851685,0.17272894084453583
39,0.9196093678474426,0.20819559693336487,0.001,0.9277496337890625,0.1835431456565857
