epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.25912410020828247,2.3473031520843506,0.001,0.47722044587135315,1.6297181844711304
1,0.42187806963920593,1.6819432973861694,0.001,0.5660377144813538,1.2511085271835327
2,0.5170645117759705,1.3838526010513306,0.001,0.5375057458877563,1.2276136875152588
3,0.5765436887741089,1.1791749000549316,0.001,0.6474919319152832,0.887793242931366
4,0.6299072504043579,1.0266263484954834,0.001,0.7533364295959473,0.7250894904136658
5,0.6617676019668579,0.9335713982582092,0.001,0.7542567849159241,0.7242410778999329
6,0.6804103255271912,0.8747576475143433,0.001,0.7404509782791138,0.7252641320228577
7,0.7020122408866882,0.7984714508056641,0.001,0.8186838626861572,0.5823219418525696
8,0.7053659558296204,0.7598451972007751,0.001,0.8301886916160583,0.5144970417022705
9,0.723120927810669,0.7153539061546326,0.001,0.8136216998100281,0.5504545569419861
10,0.7416650056838989,0.6677314639091492,0.001,0.8182236552238464,0.583138108253479
11,0.7439337372779846,0.6629312634468079,0.001,0.8320294618606567,0.45866328477859497
12,0.7650424242019653,0.6183496117591858,0.001,0.8375517725944519,0.45127031207084656
13,0.7751035690307617,0.5910276174545288,0.001,0.8545789122581482,0.44099438190460205
14,0.7794436812400818,0.5673391222953796,0.001,0.8637827634811401,0.392619252204895
15,0.791083037853241,0.5475185513496399,0.001,0.8384721875190735,0.47595253586769104
16,0.7843756079673767,0.546715259552002,0.001,0.849056601524353,0.41545215249061584
17,0.7998619079589844,0.5133202075958252,0.001,0.8610216379165649,0.39098384976387024
18,0.8012428283691406,0.5083709359169006,0.001,0.8711459040641785,0.3704771101474762
19,0.8106135129928589,0.4896776080131531,0.001,0.8472158312797546,0.4425867795944214
20,0.8225488066673279,0.46025192737579346,0.001,0.855039119720459,0.3905594050884247
21,0.821956992149353,0.45297500491142273,0.001,0.8821905255317688,0.3193299174308777
22,0.8278753161430359,0.43469929695129395,0.001,0.786930501461029,0.5142329335212708
23,0.8380351066589355,0.41236087679862976,0.001,0.8821905255317688,0.32627710700035095
24,0.8364568948745728,0.3985019624233246,0.001,0.8872526288032532,0.2968843877315521
25,0.8450384736061096,0.39779171347618103,0.001,0.8927749395370483,0.2978455424308777
26,0.8498717546463013,0.3686751127243042,0.001,0.8863322734832764,0.2895969748497009
27,0.852140486240387,0.37153932452201843,0.001,0.9093419313430786,0.2691345512866974
28,0.8651607632637024,0.35322365164756775,0.001,0.9134836792945862,0.2825867831707001
29,0.8691063523292542,0.34116601943969727,0.001,0.8568798899650574,0.3553643226623535
30,0.8651607632637024,0.33723706007003784,0.001,0.8895536065101624,0.31832075119018555
31,0.8712763786315918,0.32147669792175293,0.001,0.875747799873352,0.28902938961982727
32,0.8744328022003174,0.31994158029556274,0.001,0.911182701587677,0.2500368058681488
33,0.8782797455787659,0.306598037481308,0.001,0.9042797684669495,0.24950629472732544
34,0.8807457089424133,0.30932381749153137,0.001,0.9245283007621765,0.22449429333209991
35,0.8868613243103027,0.2855727970600128,0.001,0.9272894859313965,0.22723622620105743
36,0.8840007781982422,0.28807753324508667,0.001,0.9157846570014954,0.21933233737945557
37,0.8928782939910889,0.27105918526649475,0.001,0.9268292784690857,0.22900037467479706
38,0.889919102191925,0.2790500223636627,0.001,0.9318913817405701,0.20994910597801208
39,0.8947524428367615,0.26999521255493164,0.001,0.9263690710067749,0.22220183908939362
