epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.36190569400787354,1.9978669881820679,0.001,0.6010124087333679,1.2635478973388672
1,0.588873565196991,1.1959947347640991,0.001,0.7059364914894104,0.8292972445487976
2,0.6756756901741028,0.8843172192573547,0.001,0.7749654650688171,0.6437182426452637
3,0.7160189151763916,0.7413908839225769,0.001,0.8173032402992249,0.539956271648407
4,0.742355465888977,0.6583216190338135,0.001,0.8057984113693237,0.5673640966415405
5,0.7681002020835876,0.5990442037582397,0.001,0.7892314791679382,0.4802965223789215
6,0.7848688364028931,0.5502271056175232,0.001,0.8375517725944519,0.46491071581840515
7,0.8038074374198914,0.499994695186615,0.001,0.8232857584953308,0.441824734210968
8,0.8082461953163147,0.4715476632118225,0.001,0.816382884979248,0.452815443277359
9,0.8232393264770508,0.43301790952682495,0.001,0.8610216379165649,0.3045421242713928
10,0.8333004713058472,0.4103960692882538,0.001,0.875747799873352,0.3226523995399475
11,0.8373446464538574,0.39963802695274353,0.001,0.8734468221664429,0.3173719346523285
12,0.8465180397033691,0.3724116086959839,0.001,0.8923147916793823,0.27913573384284973
13,0.8507595062255859,0.35399794578552246,0.001,0.8601012229919434,0.31942471861839294
14,0.8586506247520447,0.3415048122406006,0.001,0.9038196206092834,0.261979341506958
15,0.8654567003250122,0.3319558799266815,0.001,0.9190059900283813,0.2819599509239197
16,0.8707832098007202,0.3159106373786926,0.001,0.911182701587677,0.2681143879890442
17,0.8761096596717834,0.30080920457839966,0.001,0.8743672370910645,0.2894687354564667
18,0.8807457089424133,0.2897437810897827,0.001,0.8808099627494812,0.25766852498054504
19,0.8910041451454163,0.26962095499038696,0.001,0.9130234718322754,0.23219822347164154
20,0.8919905424118042,0.2620128095149994,0.001,0.9153244495391846,0.20646080374717712
21,0.8952456116676331,0.2577614188194275,0.001,0.9167050123214722,0.20263607800006866
22,0.9052081108093262,0.23558162152767181,0.001,0.9185457825660706,0.21537426114082336
23,0.9080686569213867,0.22994723916053772,0.001,0.9194661974906921,0.1918792426586151
24,0.9072795510292053,0.22793051600456238,0.001,0.9401748776435852,0.17666217684745789
25,0.9107319116592407,0.22118887305259705,0.001,0.9415554404258728,0.18338121473789215
26,0.9114223718643188,0.22092898190021515,0.001,0.941095232963562,0.17426557838916779
27,0.9186230301856995,0.20911477506160736,0.001,0.9461573958396912,0.15669400990009308
28,0.9216808080673218,0.19462773203849792,0.001,0.9351127743721008,0.19224964082241058
29,0.929374635219574,0.18890397250652313,0.001,0.9374136924743652,0.15032701194286346
30,0.9266127347946167,0.18517549335956573,0.001,0.9530602693557739,0.14281725883483887
31,0.9300650954246521,0.18309858441352844,0.001,0.9249885082244873,0.20349271595478058
32,0.9368711709976196,0.17116038501262665,0.001,0.9526001214981079,0.14849820733070374
33,0.9351943135261536,0.17280057072639465,0.001,0.9452369809150696,0.15195223689079285
34,0.9378575682640076,0.16125182807445526,0.001,0.9461573958396912,0.14181922376155853
35,0.9415072202682495,0.15954264998435974,0.001,0.941095232963562,0.17262302339076996
36,0.9404221773147583,0.17075684666633606,0.001,0.9608835577964783,0.12965206801891327
37,0.9435786008834839,0.1533498764038086,0.001,0.9700874090194702,0.1133953407406807
38,0.9491024017333984,0.14126938581466675,0.001,0.940635085105896,0.1622767150402069
39,0.9474255442619324,0.14118988811969757,0.001,0.9433962106704712,0.16241589188575745
