epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.31189584732055664,2.2057955265045166,0.001,0.5213989615440369,1.6062915325164795
1,0.5239692330360413,1.406264305114746,0.001,0.6732627749443054,1.0765272378921509
2,0.6278358697891235,1.0545039176940918,0.001,0.5416474938392639,1.1622271537780762
3,0.6869205236434937,0.8558468222618103,0.001,0.7938334345817566,0.648206353187561
4,0.7286447286605835,0.7151795029640198,0.001,0.7846295237541199,0.5579187273979187
5,0.7613927721977234,0.6195155382156372,0.001,0.7643810510635376,0.5772895812988281
6,0.7843756079673767,0.5532775521278381,0.001,0.8177634477615356,0.43689441680908203
7,0.8055829405784607,0.4918951094150543,0.001,0.8025770783424377,0.48392453789711
8,0.8106135129928589,0.466874897480011,0.001,0.8099401593208313,0.4512143135070801
9,0.8270862102508545,0.42634525895118713,0.001,0.8614818453788757,0.37957483530044556
10,0.8309330940246582,0.4061831533908844,0.001,0.8702254891395569,0.33764922618865967
11,0.8397119641304016,0.3846779763698578,0.001,0.8067188262939453,0.46749573945999146
12,0.8503649830818176,0.3651275932788849,0.001,0.9001380801200867,0.30005794763565063
13,0.8556914329528809,0.3516708314418793,0.001,0.8959963321685791,0.3126472234725952
14,0.8607220649719238,0.33672159910202026,0.001,0.8987574577331543,0.28248003125190735
15,0.8724600672721863,0.31901493668556213,0.001,0.8831108808517456,0.32839977741241455
16,0.8737423419952393,0.3136424720287323,0.001,0.9102622866630554,0.24287697672843933
17,0.8820279836654663,0.29067322611808777,0.001,0.914404034614563,0.2488400787115097
18,0.8919905424118042,0.2776103615760803,0.001,0.9098021388053894,0.2465554028749466
19,0.8938646912574768,0.2694793939590454,0.001,0.9065807461738586,0.2717278301715851
20,0.8938646912574768,0.26725879311561584,0.001,0.9070409536361694,0.2518463134765625
21,0.901854395866394,0.2509669065475464,0.001,0.9024389982223511,0.24920882284641266
22,0.9112250804901123,0.2239866703748703,0.0005,0.9272894859313965,0.19173021614551544
23,0.9180311560630798,0.20563820004463196,0.0005,0.9443166255950928,0.18180951476097107
24,0.9193134903907776,0.20693735778331757,0.0005,0.9272894859313965,0.1974276304244995
25,0.9179325103759766,0.21035747230052948,0.0005,0.9475379586219788,0.1649167537689209
26,0.9204971194267273,0.2009515017271042,0.0005,0.947077751159668,0.16689744591712952
27,0.9234563112258911,0.1987641155719757,0.0005,0.9521399140357971,0.1637815684080124
28,0.9250345230102539,0.19010114669799805,0.0005,0.9024389982223511,0.25537070631980896
29,0.9269086718559265,0.19043178856372833,0.0005,0.946617603302002,0.17161130905151367
30,0.9301637411117554,0.18713811039924622,0.0005,0.9521399140357971,0.1603875756263733
31,0.9316433072090149,0.17884035408496857,0.0005,0.917165219783783,0.1955743432044983
32,0.9357861280441284,0.1732463240623474,0.0005,0.9526001214981079,0.151462584733963
33,0.9366738796234131,0.16942811012268066,0.0005,0.9479981660842896,0.1499435007572174
34,0.9382520914077759,0.16794553399085999,0.0005,0.9512194991111755,0.1578851044178009
35,0.9332215189933777,0.17210476100444794,0.0005,0.9516797065734863,0.14220009744167328
36,0.9370684623718262,0.1693132370710373,0.0005,0.9199263453483582,0.21460078656673431
37,0.9408167004585266,0.1585654765367508,0.0005,0.9456971883773804,0.1544654667377472
38,0.9404221773147583,0.1616598218679428,0.0005,0.964104950428009,0.12977753579616547
39,0.9418030977249146,0.15434150397777557,0.0005,0.9512194991111755,0.1404154896736145
