epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.24087591469287872,2.418882369995117,0.001,0.41417396068573,1.7673676013946533
1,0.4185243546962738,1.6919177770614624,0.001,0.621260941028595,1.1889156103134155
2,0.5064114928245544,1.3789170980453491,0.001,0.6369075179100037,1.0514894723892212
3,0.5579996109008789,1.190065622329712,0.001,0.7128393650054932,0.8734103441238403
4,0.6122509241104126,1.0476378202438354,0.001,0.7119190096855164,0.7640345692634583
5,0.6435194611549377,0.9404842257499695,0.001,0.76300048828125,0.6819002628326416
6,0.6606825590133667,0.8692749738693237,0.001,0.7657616138458252,0.6284196376800537
7,0.6849477291107178,0.8184516429901123,0.001,0.7791072130203247,0.6400249004364014
8,0.7076346278190613,0.7560291290283203,0.001,0.7814081907272339,0.548658549785614
9,0.7171039581298828,0.7223085165023804,0.001,0.8113207817077637,0.5452374219894409
10,0.7339711785316467,0.678950846195221,0.001,0.7699033617973328,0.5421165823936462
11,0.7334780097007751,0.6659969687461853,0.001,0.8214449882507324,0.47813335061073303
12,0.7536989450454712,0.6252652406692505,0.001,0.816382884979248,0.4912548065185547
13,0.7530084848403931,0.6134976744651794,0.001,0.8131615519523621,0.5255239605903625
14,0.7616887092590332,0.5883230566978455,0.001,0.8329498171806335,0.42160406708717346
15,0.7699743509292603,0.5713340640068054,0.001,0.8361712098121643,0.42949730157852173
16,0.779147744178772,0.5440431833267212,0.001,0.8407731056213379,0.43155965209007263
17,0.791083037853241,0.5187405347824097,0.001,0.8398527503013611,0.40019896626472473
18,0.7929571866989136,0.5264573693275452,0.001,0.8628624081611633,0.3972780108451843
19,0.7889130115509033,0.5110446214675903,0.001,0.8541187047958374,0.4103139638900757
20,0.8044979572296143,0.4863997995853424,0.001,0.8670041561126709,0.35016557574272156
21,0.8075557351112366,0.4680560529232025,0.001,0.8228256106376648,0.40165600180625916
22,0.8115999102592468,0.4641830325126648,0.001,0.8660837411880493,0.38067758083343506
23,0.8168277740478516,0.44714462757110596,0.001,0.8449148535728455,0.40242740511894226
24,0.8248175382614136,0.4179943799972534,0.001,0.8651633858680725,0.333884060382843
25,0.822943389415741,0.43391624093055725,0.001,0.881730318069458,0.31320247054100037
26,0.8340895771980286,0.41325536370277405,0.001,0.8601012229919434,0.3261776566505432
27,0.8340895771980286,0.4023210406303406,0.001,0.8936953544616699,0.3035624325275421
28,0.8360623121261597,0.4114588797092438,0.001,0.8808099627494812,0.30359891057014465
29,0.8388242125511169,0.3923359215259552,0.001,0.881730318069458,0.29192808270454407
30,0.8416847586631775,0.3794790506362915,0.001,0.8872526288032532,0.2814207673072815
31,0.8491812944412231,0.3696421980857849,0.001,0.8923147916793823,0.2880897521972656
32,0.8467153310775757,0.3692466914653778,0.001,0.8660837411880493,0.36018824577331543
33,0.8498717546463013,0.36720919609069824,0.001,0.8780487775802612,0.28043583035469055
34,0.8559873700141907,0.3521759808063507,0.001,0.8858720660209656,0.30964693427085876
35,0.8588479161262512,0.3424815535545349,0.001,0.9001380801200867,0.2619089186191559
36,0.8609192967414856,0.3342006802558899,0.001,0.8808099627494812,0.30943915247917175
37,0.860426127910614,0.33046314120292664,0.001,0.8955361247062683,0.27657943964004517
38,0.8612152338027954,0.3271079957485199,0.001,0.8890933990478516,0.2814392149448395
39,0.8618070483207703,0.3349609076976776,0.001,0.9134836792945862,0.24906514585018158
