epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.31426316499710083,2.1648097038269043,0.001,0.4440865218639374,1.7249386310577393
1,0.5163740515708923,1.420851469039917,0.001,0.6000920534133911,1.1626325845718384
2,0.6184651851654053,1.0798439979553223,0.001,0.6916704773902893,0.9209086894989014
3,0.6622608304023743,0.8928211331367493,0.001,0.7583985328674316,0.7166169881820679
4,0.7052673101425171,0.758061945438385,0.001,0.7441325187683105,0.644817054271698
5,0.7345630526542664,0.6611269116401672,0.001,0.766221821308136,0.6186921000480652
6,0.7674097418785095,0.593282163143158,0.001,0.8007363080978394,0.5182332396507263
7,0.7853620052337646,0.5269399285316467,0.001,0.8108605742454529,0.5352377891540527
8,0.8125863075256348,0.4658341407775879,0.001,0.8085595965385437,0.4676012694835663
9,0.8171237111091614,0.45514270663261414,0.001,0.8605614304542542,0.36545905470848083
10,0.8300454020500183,0.4094364047050476,0.001,0.8467556238174438,0.372525691986084
11,0.8397119641304016,0.38621875643730164,0.001,0.8426138758659363,0.36293429136276245
12,0.8462221622467041,0.3665996789932251,0.001,0.8863322734832764,0.2957611680030823
13,0.8578615188598633,0.3490554094314575,0.001,0.8693051338195801,0.3330869674682617
14,0.8547050952911377,0.3430298864841461,0.001,0.8531983494758606,0.33975470066070557
15,0.8651607632637024,0.3191867470741272,0.001,0.8826507329940796,0.3216922879219055
16,0.8603274822235107,0.3325437903404236,0.001,0.8637827634811401,0.3200109899044037
17,0.8717696070671082,0.3032681941986084,0.001,0.907961368560791,0.24528734385967255
18,0.8817321062088013,0.2846795916557312,0.001,0.9088817238807678,0.2570236921310425
19,0.8783783912658691,0.28933605551719666,0.001,0.9061205983161926,0.24339036643505096
20,0.8840007781982422,0.280321329832077,0.001,0.8964565396308899,0.2819458544254303
21,0.8863680958747864,0.270718514919281,0.001,0.8969166874885559,0.276339590549469
22,0.89485102891922,0.2550080120563507,0.001,0.9070409536361694,0.23979145288467407
23,0.8964293003082275,0.24963726103305817,0.001,0.8821905255317688,0.30086952447891235
24,0.8956401944160461,0.25086483359336853,0.001,0.914404034614563,0.2072584331035614
25,0.8989939093589783,0.24000148475170135,0.001,0.9295904040336609,0.19481436908245087
26,0.8977115750312805,0.23400601744651794,0.001,0.9300506114959717,0.18380962312221527
27,0.9123101234436035,0.22276021540164948,0.001,0.9001380801200867,0.2670994699001312
28,0.9043203592300415,0.2326211929321289,0.001,0.8932351469993591,0.24954530596733093
29,0.911126434803009,0.21404141187667847,0.001,0.9236078858375549,0.20088687539100647
30,0.9156638383865356,0.2090366631746292,0.001,0.8835710883140564,0.29650047421455383
31,0.9163542985916138,0.19847677648067474,0.001,0.8992176651954651,0.22951766848564148
32,0.9304596781730652,0.17650683224201202,0.0005,0.943856418132782,0.16142956912517548
33,0.9286841750144958,0.1754651814699173,0.0005,0.9364933371543884,0.1591666340827942
34,0.93105149269104,0.16284435987472534,0.0005,0.9590427875518799,0.13033045828342438
35,0.928388237953186,0.1725020855665207,0.0005,0.9489185214042664,0.14132159948349
36,0.9345038533210754,0.16116315126419067,0.0005,0.9300506114959717,0.1862320899963379
37,0.932333767414093,0.16338175535202026,0.0005,0.9397146701812744,0.15901869535446167
38,0.9372657537460327,0.15434733033180237,0.0005,0.9567418098449707,0.14037248492240906
39,0.9348983764648438,0.16173361241817474,0.0005,0.9544408917427063,0.12552373111248016
