epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.30538567900657654,2.1595280170440674,0.001,0.4569719135761261,1.5405246019363403
1,0.49674493074417114,1.4255435466766357,0.001,0.6580764055252075,0.9687805771827698
2,0.601104736328125,1.1135700941085815,0.001,0.6741831302642822,0.8393775224685669
3,0.6615703105926514,0.8972246646881104,0.001,0.7179015278816223,0.6616548299789429
4,0.699644923210144,0.7828167676925659,0.001,0.7910722494125366,0.5363819003105164
5,0.7190767526626587,0.7052990794181824,0.001,0.8007363080978394,0.5035629868507385
6,0.7300256490707397,0.6616978049278259,0.001,0.8375517725944519,0.44607657194137573
7,0.7516275644302368,0.6202157139778137,0.001,0.819604218006134,0.4564272463321686
8,0.7623791694641113,0.5863975286483765,0.001,0.8421537280082703,0.42490336298942566
9,0.776879072189331,0.5554641485214233,0.001,0.8435342907905579,0.40345945954322815
10,0.7816137075424194,0.5270362496376038,0.001,0.845835268497467,0.38272762298583984
11,0.7876306772232056,0.5204027891159058,0.001,0.8762080073356628,0.34594663977622986
12,0.8025251626968384,0.47875890135765076,0.001,0.8633226156234741,0.3514562249183655
13,0.8072597980499268,0.4708543121814728,0.001,0.8334100246429443,0.42275404930114746
14,0.809627115726471,0.4481024742126465,0.001,0.8840312957763672,0.30686646699905396
15,0.8173209428787231,0.44577687978744507,0.001,0.8361712098121643,0.36902859807014465
16,0.8275793790817261,0.42048022150993347,0.001,0.884951651096344,0.3017830550670624
17,0.8296508193016052,0.41082513332366943,0.001,0.8918545842170715,0.2744060754776001
18,0.8400079011917114,0.3964366018772125,0.001,0.884951651096344,0.2713138461112976
19,0.841882050037384,0.39057213068008423,0.001,0.887712836265564,0.27415981888771057
20,0.8442493677139282,0.37776076793670654,0.001,0.9061205983161926,0.24451546370983124
21,0.8477017283439636,0.3697706460952759,0.001,0.8798895478248596,0.33961671590805054
22,0.8507595062255859,0.3604144752025604,0.001,0.9125632643699646,0.25322747230529785
23,0.8573682904243469,0.3525463044643402,0.001,0.9028992056846619,0.2370307743549347
24,0.864075779914856,0.3331925570964813,0.001,0.8982973098754883,0.2503412365913391
25,0.8660485148429871,0.33341288566589355,0.001,0.8950759172439575,0.2606250047683716
26,0.873347818851471,0.31896349787712097,0.001,0.9199263453483582,0.2113456428050995
27,0.8758137822151184,0.3066982924938202,0.001,0.9056603908538818,0.2449701428413391
28,0.8769974112510681,0.2986200451850891,0.001,0.9272894859313965,0.19804976880550385
29,0.8856776356697083,0.29211005568504333,0.001,0.911182701587677,0.2221827358007431
30,0.8794634342193604,0.29253900051116943,0.001,0.914404034614563,0.22406958043575287
31,0.887255847454071,0.2778255343437195,0.001,0.9397146701812744,0.18642418086528778
32,0.8887354731559753,0.27797460556030273,0.001,0.905200183391571,0.22273069620132446
33,0.8895245790481567,0.2719155251979828,0.001,0.9180855751037598,0.19219870865345
34,0.8979088664054871,0.24951249361038208,0.001,0.9355729222297668,0.18042351305484772
35,0.8978102207183838,0.25519025325775146,0.001,0.9277496337890625,0.20058900117874146
36,0.8966265320777893,0.2510737180709839,0.001,0.9249885082244873,0.1819285899400711
37,0.9087591171264648,0.23400218784809113,0.001,0.9397146701812744,0.17766687273979187
38,0.9082659482955933,0.23651258647441864,0.001,0.9226875305175781,0.19515478610992432
39,0.9035312533378601,0.230595201253891,0.001,0.9369535446166992,0.17622096836566925
