epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.32037878036499023,2.1260337829589844,0.001,0.5384261608123779,1.3454737663269043
1,0.5445847511291504,1.3111753463745117,0.001,0.6705015897750854,0.8582109808921814
2,0.627638578414917,1.0173537731170654,0.001,0.2811780869960785,2.5246126651763916
3,0.6755770444869995,0.8489147424697876,0.001,0.7482742667198181,0.5911773443222046
4,0.7036890983581543,0.7526580691337585,0.001,0.7933732271194458,0.5592002272605896
5,0.7414677739143372,0.67127525806427,0.001,0.7703635692596436,0.5839377641677856
6,0.7569540143013,0.6206088662147522,0.001,0.8426138758659363,0.4358300268650055
7,0.7762872576713562,0.563491702079773,0.001,0.8357110023498535,0.45739367604255676
8,0.7991714477539062,0.5074288845062256,0.001,0.8159226775169373,0.4665485620498657
9,0.8101203441619873,0.47220438718795776,0.001,0.8596410751342773,0.38237443566322327
10,0.8128822445869446,0.4461072087287903,0.001,0.8867924809455872,0.3041556179523468
11,0.8271848559379578,0.42994242906570435,0.001,0.8766682147979736,0.2916828989982605
12,0.8367528319358826,0.410118043422699,0.001,0.8941555619239807,0.2726989686489105
13,0.8449398279190063,0.38251158595085144,0.001,0.8900138139724731,0.2868785560131073
14,0.8502663373947144,0.3632658123970032,0.001,0.8867924809455872,0.3090708255767822
15,0.8516472578048706,0.3647746443748474,0.001,0.8982973098754883,0.268451988697052
16,0.8562833070755005,0.34147927165031433,0.001,0.8996778726577759,0.2434529811143875
17,0.8618070483207703,0.3380771279335022,0.001,0.9047399759292603,0.2360459566116333
18,0.8681199550628662,0.327644407749176,0.001,0.9088817238807678,0.23040157556533813
19,0.8683172464370728,0.32446327805519104,0.001,0.9056603908538818,0.22935663163661957
20,0.8759124279022217,0.3042842149734497,0.001,0.9121030569076538,0.228985995054245
21,0.8703886270523071,0.306630402803421,0.001,0.8301886916160583,0.4022662043571472
22,0.8780824542045593,0.2904723286628723,0.001,0.911182701587677,0.2434840351343155
23,0.8862695097923279,0.27870628237724304,0.001,0.9116429090499878,0.21634237468242645
24,0.8866640329360962,0.2722586393356323,0.001,0.9024389982223511,0.22887864708900452
25,0.8812388777732849,0.2785013020038605,0.001,0.9139438271522522,0.19678451120853424
26,0.8887354731559753,0.2640587091445923,0.001,0.9259088635444641,0.19035911560058594
27,0.8913986682891846,0.2596305310726166,0.001,0.9282098412513733,0.17627589404582977
28,0.8953442573547363,0.2501598596572876,0.001,0.9286700487136841,0.20367936789989471
29,0.8953442573547363,0.2515757083892822,0.001,0.9240680932998657,0.17901508510112762
30,0.9006707668304443,0.2331748604774475,0.001,0.9231477379798889,0.1874421089887619
31,0.9021503329277039,0.2269475907087326,0.001,0.9153244495391846,0.2158081829547882
32,0.9020516872406006,0.22752472758293152,0.001,0.9190059900283813,0.20975887775421143
33,0.9151706695556641,0.1993803083896637,0.0005,0.9387943148612976,0.16061072051525116
34,0.9204971194267273,0.18388524651527405,0.0005,0.9374136924743652,0.15485422313213348
35,0.9228644967079163,0.18529261648654938,0.0005,0.9341923594474792,0.16086795926094055
36,0.9182284474372864,0.18781587481498718,0.0005,0.9268292784690857,0.1749313771724701
37,0.9222726225852966,0.18468062579631805,0.0005,0.937873899936676,0.1664842665195465
38,0.9232590198516846,0.1803002953529358,0.0005,0.9433962106704712,0.15776915848255157
39,0.9210889935493469,0.1797151267528534,0.0005,0.9415554404258728,0.1526629626750946
