epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.2806273400783539,2.291036605834961,0.001,0.5149562954902649,1.405004858970642
1,0.45206156373023987,1.5756999254226685,0.001,0.6705015897750854,1.0220569372177124
2,0.5400473475456238,1.2753922939300537,0.001,0.582604706287384,0.9568123817443848
3,0.5805878639221191,1.1057639122009277,0.001,0.6672802567481995,0.827562689781189
4,0.6212270855903625,1.0045804977416992,0.001,0.76300048828125,0.7208808064460754
5,0.6459854245185852,0.9288255572319031,0.001,0.6608375310897827,0.8796248435974121
6,0.6643322110176086,0.8752381205558777,0.001,0.7657616138458252,0.5864571928977966
7,0.6742947101593018,0.8430262207984924,0.001,0.7735849022865295,0.572210967540741
8,0.696587085723877,0.783343493938446,0.001,0.795674204826355,0.5804387331008911
9,0.7058591246604919,0.7427585124969482,0.001,0.7699033617973328,0.6024143099784851
10,0.720852255821228,0.7197952270507812,0.001,0.8099401593208313,0.5002105236053467
11,0.7177944183349609,0.7061590552330017,0.001,0.7768062353134155,0.5328636765480042
12,0.7347602844238281,0.6524499654769897,0.001,0.7883110642433167,0.514131486415863
13,0.7453146576881409,0.6390801668167114,0.001,0.8034974932670593,0.49961695075035095
14,0.7444269061088562,0.629916787147522,0.001,0.8274275064468384,0.4313780665397644
15,0.7537975907325745,0.623854398727417,0.001,0.7717441320419312,0.5559319257736206
16,0.7690865993499756,0.5718998312950134,0.001,0.8421537280082703,0.39756882190704346
17,0.7703689336776733,0.5703545212745667,0.001,0.8150023221969604,0.41036495566368103
18,0.7775695323944092,0.5606997609138489,0.001,0.8246663808822632,0.38409337401390076
19,0.7795423269271851,0.5462592840194702,0.001,0.8122411370277405,0.43811243772506714
20,0.7828960418701172,0.5301810503005981,0.001,0.8775885701179504,0.3526732921600342
21,0.7922667264938354,0.5134773254394531,0.001,0.8426138758659363,0.3815017342567444
22,0.7971986532211304,0.4999983012676239,0.001,0.8670041561126709,0.35947200655937195
23,0.8037087917327881,0.5000307559967041,0.001,0.8564196825027466,0.37480297684669495
24,0.8111067414283752,0.47205764055252075,0.001,0.8651633858680725,0.3540026843547821
25,0.8107121586799622,0.4626601040363312,0.001,0.8573400974273682,0.3664466142654419
26,0.8373446464538574,0.40879717469215393,0.0005,0.8987574577331543,0.2747277617454529
27,0.8340895771980286,0.4042295515537262,0.0005,0.8987574577331543,0.27989837527275085
28,0.8410929441452026,0.40053611993789673,0.0005,0.8969166874885559,0.28421396017074585
29,0.8452357649803162,0.38163602352142334,0.0005,0.8936953544616699,0.28556421399116516
30,0.8474057912826538,0.37820830941200256,0.0005,0.9038196206092834,0.268207848072052
31,0.8513513803482056,0.36715155839920044,0.0005,0.8858720660209656,0.27938178181648254
32,0.8536200523376465,0.3682626485824585,0.0005,0.9134836792945862,0.2819201648235321
33,0.8506608605384827,0.36814090609550476,0.0005,0.8973768949508667,0.26929229497909546
34,0.8551982641220093,0.3643719553947449,0.0005,0.905200183391571,0.27856528759002686
35,0.8636811971664429,0.34604892134666443,0.0005,0.9125632643699646,0.25005677342414856
36,0.8639771342277527,0.34248098731040955,0.0005,0.9042797684669495,0.26027053594589233
37,0.8593410849571228,0.3447509706020355,0.0005,0.8987574577331543,0.26656684279441833
38,0.863089382648468,0.34039026498794556,0.0005,0.9213069677352905,0.24686945974826813
39,0.8665417432785034,0.3296232521533966,0.0005,0.9194661974906921,0.2429049015045166
