epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.21572302281856537,2.5298051834106445,0.001,0.3681546151638031,1.9386030435562134
1,0.3478989899158478,1.8900628089904785,0.001,0.43672341108322144,1.489748239517212
2,0.4212862551212311,1.6284962892532349,0.001,0.5605154037475586,1.3006116151809692
3,0.47366344928741455,1.464760661125183,0.001,0.6497929096221924,1.0998761653900146
4,0.5204182267189026,1.3299072980880737,0.001,0.6226415038108826,1.0706281661987305
5,0.5548431873321533,1.2352352142333984,0.001,0.7027151584625244,0.9079487323760986
6,0.5747681856155396,1.1535097360610962,0.001,0.698113203048706,0.912990152835846
7,0.5931150317192078,1.0979214906692505,0.001,0.7179015278816223,0.7730808258056641
8,0.6159992218017578,1.0349329710006714,0.001,0.7418315410614014,0.7411385178565979
9,0.6308936476707458,0.9748917818069458,0.001,0.6672802567481995,0.8710315823554993
10,0.6431248784065247,0.9334695935249329,0.001,0.6438103914260864,0.8881232142448425
11,0.6514105200767517,0.9111102819442749,0.001,0.7763460874557495,0.6399796605110168
12,0.6683763861656189,0.8728426694869995,0.001,0.7597790956497192,0.6539294123649597
13,0.6838626861572266,0.8320853114128113,0.001,0.7984353303909302,0.6190727353096008
14,0.687315046787262,0.8148238658905029,0.001,0.7938334345817566,0.5856547355651855
15,0.693923830986023,0.798145592212677,0.001,0.7906120419502258,0.6137877702713013
16,0.712862491607666,0.7482484579086304,0.001,0.7680625915527344,0.5958768725395203
17,0.7126652002334595,0.745299220085144,0.001,0.8131615519523621,0.5719039440155029
18,0.716808021068573,0.728759765625,0.001,0.8357110023498535,0.5378426909446716
19,0.7320970892906189,0.6909208297729492,0.001,0.7933732271194458,0.5688173770904541
20,0.7397908568382263,0.6753954291343689,0.001,0.8301886916160583,0.5186461210250854
21,0.7439337372779846,0.6553485989570618,0.001,0.8246663808822632,0.5308514833450317
22,0.7504438757896423,0.6326766014099121,0.001,0.8209848403930664,0.5595141649246216
23,0.7599132061004639,0.6039841771125793,0.001,0.8375517725944519,0.5115007162094116
24,0.7655355930328369,0.6013636589050293,0.001,0.8011965155601501,0.5046100616455078
25,0.7749062776565552,0.5998812317848206,0.001,0.8278877139091492,0.4894825220108032
26,0.7730321288108826,0.5808593034744263,0.001,0.8449148535728455,0.43668097257614136
27,0.7826001048088074,0.5616437792778015,0.001,0.855039119720459,0.4447987973690033
28,0.7833892107009888,0.5541439056396484,0.001,0.8403129577636719,0.437097430229187
29,0.7892088890075684,0.5332449674606323,0.001,0.8412333130836487,0.43261244893074036
30,0.7998619079589844,0.5210034847259521,0.001,0.8476760387420654,0.436189204454422
31,0.7960149645805359,0.5189753770828247,0.001,0.8536585569381714,0.4188549518585205
32,0.8028210401535034,0.49839702248573303,0.001,0.8610216379165649,0.38785189390182495
33,0.806076169013977,0.5041745901107788,0.001,0.8531983494758606,0.4064755439758301
34,0.8128822445869446,0.4785586893558502,0.001,0.849056601524353,0.410526841878891
35,0.8174195885658264,0.4688767194747925,0.001,0.8716060519218445,0.385703444480896
36,0.8211678862571716,0.4544042646884918,0.001,0.8559594750404358,0.39494165778160095
37,0.8185046315193176,0.46305254101753235,0.001,0.8647031784057617,0.3647211194038391
38,0.8231406807899475,0.4550112783908844,0.001,0.8637827634811401,0.3659416735172272
39,0.8276780247688293,0.42817139625549316,0.001,0.857800304889679,0.381479412317276
