epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.319786936044693,2.165482997894287,0.001,0.5494707822799683,1.5312528610229492
1,0.51854407787323,1.4058592319488525,0.001,0.621260941028595,1.086769461631775
2,0.618366539478302,1.067480206489563,0.001,0.6718822121620178,0.862357497215271
3,0.6748865842819214,0.8665412664413452,0.001,0.7579383254051208,0.6911991238594055
4,0.7217400074005127,0.7335169911384583,0.001,0.7758858799934387,0.6033247113227844
5,0.7392976880073547,0.6583799719810486,0.001,0.8260469436645508,0.49293339252471924
6,0.7528111934661865,0.6066700220108032,0.001,0.8412333130836487,0.43118250370025635
7,0.7853620052337646,0.5438801646232605,0.001,0.8278877139091492,0.4329488277435303
8,0.7846715450286865,0.5167222619056702,0.001,0.8205246329307556,0.4759463667869568
9,0.8004537224769592,0.4764865040779114,0.001,0.8706856966018677,0.3504456877708435
10,0.8158413767814636,0.45250192284584045,0.001,0.792913019657135,0.4867491126060486
11,0.8254093527793884,0.42444202303886414,0.001,0.8780487775802612,0.3235335052013397
12,0.8298481106758118,0.4024813175201416,0.001,0.8789691925048828,0.31358852982521057
13,0.8360623121261597,0.37985286116600037,0.001,0.8739070296287537,0.2870872914791107
14,0.8434602618217468,0.3749835193157196,0.001,0.8739070296287537,0.30150213837623596
15,0.8519431948661804,0.35979703068733215,0.001,0.8936953544616699,0.29144084453582764
16,0.8561846613883972,0.34743374586105347,0.001,0.8734468221664429,0.2950189709663391
17,0.8638784885406494,0.3245626986026764,0.001,0.8913943767547607,0.2838040888309479
18,0.8671335577964783,0.3196769058704376,0.001,0.8624022006988525,0.3713549077510834
19,0.8705859184265137,0.30666863918304443,0.001,0.8927749395370483,0.2399722933769226
20,0.8722627758979797,0.3048318326473236,0.001,0.9208467602729797,0.23010458052158356
21,0.8768001794815063,0.2901970446109772,0.001,0.8959963321685791,0.25976377725601196
22,0.8887354731559753,0.269518107175827,0.001,0.8591808676719666,0.32986730337142944
23,0.8790688514709473,0.28387224674224854,0.001,0.9222273230552673,0.22223345935344696
24,0.8913986682891846,0.26118260622024536,0.001,0.9121030569076538,0.23351991176605225
25,0.884592592716217,0.2643260657787323,0.001,0.9351127743721008,0.2176380753517151
26,0.8934701085090637,0.2541029155254364,0.001,0.9033594131469727,0.25986000895500183
27,0.8976129293441772,0.2471686154603958,0.001,0.8904740214347839,0.24048924446105957
28,0.9051094651222229,0.232097789645195,0.001,0.940635085105896,0.1840263307094574
29,0.9041231274604797,0.23824989795684814,0.001,0.9199263453483582,0.20579341053962708
30,0.8990924954414368,0.24259822070598602,0.001,0.9180855751037598,0.19699440896511078
31,0.9130992293357849,0.2114400416612625,0.001,0.9309710264205933,0.18459919095039368
32,0.9171434044837952,0.21005649864673615,0.001,0.9351127743721008,0.16689978539943695
33,0.9141842722892761,0.21425649523735046,0.001,0.9190059900283813,0.20704753696918488
34,0.9219767451286316,0.19963380694389343,0.001,0.9530602693557739,0.166505366563797
35,0.9234563112258911,0.20210248231887817,0.001,0.9374136924743652,0.17250163853168488
36,0.9177352786064148,0.20490069687366486,0.001,0.9309710264205933,0.21727204322814941
37,0.9233576655387878,0.19295795261859894,0.001,0.941095232963562,0.1589013934135437
38,0.9207930564880371,0.20161837339401245,0.001,0.9493787288665771,0.15795806050300598
39,0.9307555556297302,0.17806676030158997,0.001,0.9387943148612976,0.16360244154930115
