epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.40136122703552246,1.9031035900115967,0.001,0.5816842913627625,1.1456539630889893
1,0.5836457014083862,1.1426047086715698,0.001,0.6843073964118958,0.8476725220680237
2,0.6441112756729126,0.9261120557785034,0.001,0.7491946816444397,0.6737204194068909
3,0.6828762888908386,0.8077112436294556,0.001,0.7795674204826355,0.5857433676719666
4,0.7182876467704773,0.716250479221344,0.001,0.8117809295654297,0.5154940485954285
5,0.7415663599967957,0.6522821187973022,0.001,0.7979751229286194,0.4733123779296875
6,0.7595186233520508,0.5943742394447327,0.001,0.8278877139091492,0.42171239852905273
7,0.7757940292358398,0.559393584728241,0.001,0.8122411370277405,0.4182071387767792
8,0.7882225513458252,0.5245272517204285,0.001,0.8803497552871704,0.3435314893722534
9,0.8032156229019165,0.4900592863559723,0.001,0.8706856966018677,0.33708032965660095
10,0.8140658736228943,0.46265077590942383,0.001,0.8780487775802612,0.3425954580307007
11,0.8279739618301392,0.43148019909858704,0.001,0.8941555619239807,0.31671226024627686
12,0.8281712532043457,0.42295295000076294,0.001,0.8867924809455872,0.2985094487667084
13,0.8391201496124268,0.4009530246257782,0.001,0.8987574577331543,0.2702321410179138
14,0.844150722026825,0.3955318331718445,0.001,0.8858720660209656,0.28157421946525574
15,0.8539159893989563,0.37306275963783264,0.001,0.9061205983161926,0.27380141615867615
16,0.8508581519126892,0.3622710406780243,0.001,0.8647031784057617,0.4361085593700409
17,0.8580588102340698,0.3565402925014496,0.001,0.8812701106071472,0.2912251651287079
18,0.8616097569465637,0.35005977749824524,0.001,0.9157846570014954,0.24050191044807434
19,0.8721641302108765,0.32433995604515076,0.001,0.9061205983161926,0.2523159086704254
20,0.8700927495956421,0.32558947801589966,0.001,0.9217671155929565,0.2303861677646637
21,0.8700927495956421,0.31751084327697754,0.001,0.9102622866630554,0.2503887414932251
22,0.8740382790565491,0.31426888704299927,0.001,0.9125632643699646,0.23551155626773834
23,0.8795620203018188,0.30612048506736755,0.001,0.9190059900283813,0.2215200811624527
24,0.8843953609466553,0.2947811186313629,0.001,0.9245283007621765,0.23301349580287933
25,0.890905499458313,0.2797878086566925,0.001,0.8923147916793823,0.26704996824264526
26,0.8945551514625549,0.277486652135849,0.001,0.9364933371543884,0.2046629786491394
27,0.8941605687141418,0.27487993240356445,0.001,0.9176254272460938,0.20703580975532532
28,0.892582356929779,0.26750731468200684,0.001,0.9282098412513733,0.20813147723674774
29,0.8972184062004089,0.2669229805469513,0.001,0.9263690710067749,0.202531635761261
30,0.8957387804985046,0.2633545398712158,0.001,0.9213069677352905,0.19793756306171417
31,0.9016571044921875,0.2520447373390198,0.001,0.9254487156867981,0.19810214638710022
32,0.9046162962913513,0.2439091056585312,0.001,0.9424758553504944,0.1896335631608963
33,0.9029394388198853,0.24336853623390198,0.001,0.941095232963562,0.17577379941940308
34,0.9090550541877747,0.23354791104793549,0.001,0.941095232963562,0.18833084404468536
35,0.9142829179763794,0.22946053743362427,0.001,0.9328117966651917,0.19014261662960052
36,0.914776086807251,0.2308230847120285,0.001,0.9309710264205933,0.19186075031757355
37,0.9138883352279663,0.22092795372009277,0.001,0.9355729222297668,0.19278298318386078
38,0.9152692556381226,0.2209353893995285,0.001,0.9286700487136841,0.1756032556295395
39,0.9143815636634827,0.2204408496618271,0.001,0.9213069677352905,0.19434210658073425
