epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.3252120614051819,2.099228858947754,0.001,0.4822825491428375,1.3322155475616455
1,0.5472480058670044,1.3178306818008423,0.001,0.7404509782791138,0.8328437209129333
2,0.6373052000999451,0.9809814691543579,0.001,0.7551771998405457,0.6402986645698547
3,0.6746892929077148,0.8343498110771179,0.001,0.7666820287704468,0.6367866396903992
4,0.7123693227767944,0.7306187152862549,0.001,0.7942935824394226,0.534074068069458
5,0.7323929667472839,0.680494487285614,0.001,0.8034974932670593,0.47317779064178467
6,0.7530084848403931,0.6238673329353333,0.001,0.8039576411247253,0.48952335119247437
7,0.7743144631385803,0.5741126537322998,0.001,0.8154624700546265,0.4892929792404175
8,0.7867429256439209,0.5301446318626404,0.001,0.8725264668464661,0.38778406381607056
9,0.7968041300773621,0.5041695833206177,0.001,0.8462954163551331,0.34795066714286804
10,0.8177155256271362,0.4591611921787262,0.001,0.8725264668464661,0.33404192328453064
11,0.8188992142677307,0.4475973844528198,0.001,0.7998158931732178,0.5241802334785461
12,0.8200828433036804,0.43420904874801636,0.001,0.8596410751342773,0.32076212763786316
13,0.8296508193016052,0.4069669246673584,0.001,0.849056601524353,0.3425810635089874
14,0.8442493677139282,0.37878236174583435,0.001,0.887712836265564,0.2600626051425934
15,0.8478003740310669,0.38085517287254333,0.001,0.8752875924110413,0.3272666931152344
16,0.8530282378196716,0.35866421461105347,0.001,0.7800276279449463,0.4596615135669708
17,0.8641743659973145,0.3375645875930786,0.001,0.8651633858680725,0.27556589245796204
18,0.8621029853820801,0.33571523427963257,0.001,0.908421516418457,0.2400391697883606
19,0.876011073589325,0.3107263445854187,0.001,0.907961368560791,0.23301121592521667
20,0.8748273849487305,0.30925458669662476,0.001,0.9107224941253662,0.21510842442512512
21,0.8764055967330933,0.2996200919151306,0.001,0.908421516418457,0.2395615577697754
22,0.8781810998916626,0.2906094491481781,0.001,0.9148642420768738,0.23221006989479065
23,0.8824225664138794,0.2792816460132599,0.001,0.905200183391571,0.21085704863071442
24,0.890905499458313,0.26872578263282776,0.001,0.8941555619239807,0.25501564145088196
25,0.8953442573547363,0.2597914934158325,0.001,0.9024389982223511,0.2572166323661804
26,0.8912014365196228,0.26334312558174133,0.001,0.9245283007621765,0.20127396285533905
27,0.8933714628219604,0.2567901909351349,0.001,0.8964565396308899,0.2117910385131836
28,0.8989939093589783,0.24905510246753693,0.001,0.9130234718322754,0.20824508368968964
29,0.9074768424034119,0.23045234382152557,0.001,0.9318913817405701,0.18327435851097107
30,0.9040244817733765,0.23149627447128296,0.001,0.9328117966651917,0.18933027982711792
31,0.9109292030334473,0.21836663782596588,0.001,0.9314311742782593,0.1699003428220749
32,0.9152692556381226,0.21939478814601898,0.001,0.9360331296920776,0.17570242285728455
33,0.9212862253189087,0.20184649527072906,0.001,0.9231477379798889,0.1903817504644394
34,0.9222726225852966,0.20427285134792328,0.001,0.9553612470626831,0.1475939005613327
35,0.9249358773231506,0.19801710546016693,0.001,0.946617603302002,0.15179133415222168
36,0.9297691583633423,0.1926504224538803,0.001,0.9475379586219788,0.15038248896598816
37,0.9312487840652466,0.18117398023605347,0.001,0.9636447429656982,0.1201840490102768
38,0.9318405985832214,0.18410590291023254,0.001,0.9332719445228577,0.18409253656864166
39,0.9397317171096802,0.16353505849838257,0.001,0.937873899936676,0.15630842745304108
